word	zipf	freq
indem	4.79	9458
bleibst	4.79	9447
kümmere	4.79	9445
wohnen	4.79	9440
weder	4.79	9435
möglichkeit	4.79	9434
kaputt	4.79	9429
bekomme	4.79	9421
flugzeug	4.79	9419
vergangenheit	4.79	9406
anderer	4.79	9405
zweite	4.79	9403
armee	4.79	9395
jim	4.79	9391
tee	4.79	9380
entweder	4.79	9358
weiss	4.79	9337
don	4.79	9335
detective	4.79	9333
aufhalten	4.79	9329
stellt	4.79	9325
verspreche	4.79	9304
überrascht	4.79	9304
sauber	4.79	9286
hau	4.79	9269
mark	4.78	9243
schlag	4.78	9240
sheriff	4.78	9233
untertitel	4.78	9224
setzt	4.78	9222
frag	4.78	9220
vaters	4.78	9219
nervös	4.78	9217
gesellschaft	4.78	9216
verstecken	4.78	9212
schuldig	4.78	9210
hals	4.78	9204
schützen	4.78	9195
besuchen	4.78	9177
of	4.78	9163
passen	4.78	9150
überleben	4.78	9139
erhalten	4.78	9136
teilen	4.78	9104
gebäude	4.78	9086
schicksal	4.78	9078
zeichen	4.78	9068
richter	4.78	9061
besorgt	4.78	9058
küche	4.78	9052
lief	4.78	9047
vergnügen	4.77	9016
wüsste	4.77	9010
volk	4.77	9006
lhr	4.77	8998
herausfinden	4.77	8989
königin	4.77	8987
soldaten	4.77	8981
feiern	4.77	8969
situation	4.77	8967
lag	4.77	8967
gelassen	4.77	8959
allerdings	4.77	8953
soweit	4.77	8928
gefahren	4.77	8919
verstand	4.77	8919
bord	4.77	8915
schönes	4.77	8905
jimmy	4.77	8905
billy	4.77	8897
angefangen	4.77	8893
lee	4.77	8856
fühlst	4.77	8854
bob	4.77	8852
mussten	4.77	8848
rat	4.77	8842
worauf	4.77	8837
gebeten	4.77	8836
tony	4.77	8834
kamera	4.76	8821
achtung	4.76	8811
lieutenant	4.76	8811
ganzes	4.76	8804
schuhe	4.76	8795
sarah	4.76	8781
glückwunsch	4.76	8778
niemandem	4.76	8778
gibst	4.76	8777
statt	4.76	8774
übernehmen	4.76	8774
gegend	4.76	8754
wald	4.76	8752
al	4.76	8751
la	4.76	8742
nimmst	4.76	8729
danny	4.76	8723
erkennen	4.76	8717
glas	4.76	8710
falsche	4.76	8704
verantwortlich	4.76	8704
jesus	4.76	8675
stöhnt	4.76	8675
herein	4.76	8674
kleid	4.76	8663
zerstören	4.76	8648
jawohl	4.76	8647
london	4.76	8643
gegessen	4.76	8640
abendessen	4.75	8629
gesetz	4.75	8620
gemeinsam	4.75	8615
geholfen	4.75	8597
erster	4.75	8595
wohnt	4.75	8591
schritt	4.75	8587
guck	4.75	8577
nahe	4.75	8576
aussieht	4.75	8574
beginnen	4.75	8570
dachten	4.75	8570
band	4.75	8567
ungefähr	4.75	8567
aufgabe	4.75	8559
neun	4.75	8548
furchtbar	4.75	8547
drinnen	4.75	8545
zuvor	4.75	8539
charles	4.75	8532
freue	4.75	8531
amerika	4.75	8518
übrig	4.75	8515
spur	4.75	8508
falschen	4.75	8507
sergeant	4.75	8499
melden	4.75	8495
helfe	4.75	8477
werfen	4.75	8465
bill	4.75	8461
haltet	4.75	8448
erinnert	4.75	8447
hängt	4.75	8442
freude	4.75	8440
ehemann	4.74	8432
erschossen	4.74	8431
verzeihen	4.74	8424
schwein	4.74	8424
uh	4.74	8414
monster	4.74	8409
entschieden	4.74	8408
mission	4.74	8408
verdammten	4.74	8398
brauch	4.74	8391
gewusst	4.74	8376
vorne	4.74	8371
stopp	4.74	8367
übel	4.74	8362
schlampe	4.74	8361
schöner	4.74	8358
adresse	4.74	8356
unsinn	4.74	8340
messer	4.74	8335
gesund	4.74	8331
respekt	4.74	8328
pro	4.74	8322
leisten	4.74	8316
davor	4.74	8303
richard	4.74	8271
bedeuten	4.74	8264
ball	4.74	8258
mitnehmen	4.74	8256
gespielt	4.74	8254
to	4.74	8246
schwierigkeiten	4.73	8238
hälfte	4.73	8236
kannte	4.73	8202
stehe	4.73	8191
maria	4.73	8178
planeten	4.73	8169
schwanger	4.73	8156
gruppe	4.73	8153
anna	4.73	8151
verhaftet	4.73	8118
deal	4.73	8098
seines	4.73	8098
irgendwelche	4.73	8096
händen	4.73	8094
versteht	4.73	8093
drehen	4.73	8083
eis	4.73	8082
danken	4.73	8074
erfolg	4.73	8064
zufrieden	4.73	8061
schließen	4.73	8059
besorgen	4.73	8059
wochenende	4.72	8041
worüber	4.72	8041
stimmen	4.72	8028
nehmt	4.72	8027
martin	4.72	8025
m	4.72	8016
witze	4.72	8010
beine	4.72	8009
verbrechen	4.72	8009
bericht	4.72	8007
nachts	4.72	7964
eurer	4.72	7961
prinzessin	4.72	7960
schmerz	4.72	7959
klingelt	4.72	7959
position	4.72	7947
echte	4.72	7942
gleichen	4.72	7932
fernsehen	4.72	7915
wünsche	4.72	7912
schließlich	4.72	7900
gefangen	4.72	7896
schätzchen	4.72	7887
seh	4.72	7880
schwierig	4.72	7876
angebot	4.72	7873
nah	4.71	7865
jane	4.71	7863
gewartet	4.71	7860
kümmert	4.71	7850
ring	4.71	7839
rennen	4.71	7835
lied	4.71	7827
eier	4.71	7821
welchen	4.71	7812
sorry	4.71	7812
fantastisch	4.71	7805
schaut	4.71	7797
hielt	4.71	7787
falle	4.71	7786
drink	4.71	7784
insel	4.71	7781
dauern	4.71	7776
daher	4.71	7771
zufällig	4.71	7739
dorf	4.71	7729
clark	4.71	7724
bewegt	4.71	7722
mitten	4.71	7708
bullen	4.71	7703
feind	4.71	7701
einverstanden	4.70	7685
neuer	4.70	7682
bauen	4.70	7681
trägt	4.70	7679
hängen	4.70	7677
freunden	4.70	7665
deren	4.70	7663
halb	4.70	7659
verpasst	4.70	7653
sprach	4.70	7653
leise	4.70	7651
armen	4.70	7639
wusstest	4.70	7637
fanden	4.70	7635
unternehmen	4.70	7630
träume	4.70	7609
schläft	4.70	7602
kostet	4.70	7589
spiele	4.70	7587
unseres	4.70	7568
entlang	4.70	7566
johnny	4.70	7562
versprechen	4.70	7561
tiere	4.70	7546
freiheit	4.70	7525
verdienen	4.70	7519
aha	4.69	7512
unterhalten	4.69	7512
eingeladen	4.69	7500
schaden	4.69	7496
genannt	4.69	7481
beenden	4.69	7477
ray	4.69	7470
geändert	4.69	7461
thomas	4.69	7456
lächerlich	4.69	7452
geschlagen	4.69	7452
park	4.69	7448
schätzen	4.69	7440
männern	4.69	7438
t	4.69	7434
beginnt	4.69	7430
ehren	4.69	7429
größte	4.69	7426
energie	4.69	7412
fleisch	4.69	7407
besonderes	4.69	7400
besteht	4.69	7397
reichen	4.69	7396
robert	4.69	7383
zeitung	4.69	7361
worum	4.69	7357
nachgedacht	4.69	7351
betrunken	4.69	7350
sowas	4.68	7343
patienten	4.68	7342
gespräch	4.68	7342
leiden	4.68	7334
taxi	4.68	7317
tötet	4.68	7312
see	4.68	7311
unterschied	4.68	7311
wind	4.68	7286
singt	4.68	7283
schreien	4.68	7274
daniel	4.68	7272
sahen	4.68	7272
wand	4.68	7256
bus	4.68	7253
lhre	4.68	7252
angriff	4.68	7251
verhalten	4.68	7247
loch	4.68	7238
interesse	4.68	7235
treten	4.68	7234
quatsch	4.68	7233
trifft	4.68	7227
polizist	4.68	7224
blumen	4.68	7218
neuigkeiten	4.68	7217
bringst	4.68	7217
flasche	4.68	7206
rief	4.68	7203
schuss	4.68	7198
fassen	4.68	7193
meer	4.68	7188
konntest	4.68	7182
schafft	4.68	7180
maschine	4.68	7180
spreche	4.68	7178
bein	4.67	7174
eddie	4.67	7172
bekommst	4.67	7169
verbringen	4.67	7162
bücher	4.67	7147
blöd	4.67	7125
frühstück	4.67	7121
tommy	4.67	7118
meter	4.67	7111
bilder	4.67	7096
aufpassen	4.67	7091
claire	4.67	7090
dessen	4.67	7082
muß	4.67	7080
freuen	4.67	7063
engel	4.67	7061
offenbar	4.67	7061
gelegenheit	4.67	7056
fang	4.67	7047
lüge	4.67	7045
ohren	4.67	7042
au	4.67	7042
angetan	4.67	7039
beeil	4.67	7037
brechen	4.67	7037
brüder	4.67	7035
zeitpunkt	4.67	7024
keinem	4.67	7023
ecke	4.67	7019
brücke	4.66	7012
druck	4.66	7000
mitgebracht	4.66	6997
seufzt	4.66	6997
date	4.66	6993
haufen	4.66	6986
oma	4.66	6985
auftrag	4.66	6980
leer	4.66	6968
entkommen	4.66	6965
bobby	4.66	6960
weißen	4.66	6960
lösung	4.66	6951
wart	4.66	6933
pause	4.66	6929
irre	4.66	6929
gestellt	4.66	6927
keller	4.66	6922
gebrochen	4.66	6915
weinen	4.66	6915
nutzen	4.66	6904
wünschen	4.66	6903
fragt	4.66	6899
maul	4.66	6899
verantwortung	4.66	6897
schloss	4.66	6891
hut	4.66	6882
lächeln	4.66	6881
ryan	4.66	6876
red	4.66	6864
grad	4.65	6853
zweiten	4.65	6849
hinaus	4.65	6848
mitkommen	4.65	6842
vorhin	4.65	6840
fahrt	4.65	6833
gemeint	4.65	6830
ernsthaft	4.65	6828
gebaut	4.65	6826
bombe	4.65	6816
hasst	4.65	6804
versteh	4.65	6793
kosten	4.65	6786
zeige	4.65	6779
traf	4.65	6778
eigenes	4.65	6771
haar	4.65	6763
fragte	4.65	6757
jason	4.65	6753
operation	4.65	6736
befehle	4.65	6735
schmerzen	4.65	6728
erklärt	4.65	6727
steve	4.65	6726
dach	4.65	6713
folge	4.65	6711
gelaufen	4.65	6702
schwarze	4.65	6699
dankbar	4.64	6689
gehirn	4.64	6685
töte	4.64	6681
mädels	4.64	6680
mut	4.64	6674
heilige	4.64	6656
laura	4.64	6654
tier	4.64	6653
system	4.64	6648
mannes	4.64	6640
wahnsinn	4.64	6639
nee	4.64	6634
rose	4.64	6632
club	4.64	6628
geschlossen	4.64	6616
hintern	4.64	6614
is	4.64	6607
thema	4.64	6606
fiel	4.64	6603
gehalten	4.64	6595
dorthin	4.64	6582
urlaub	4.64	6564
steig	4.64	6562
vorwärts	4.64	6562
überprüfen	4.64	6561
besseres	4.64	6556
beweis	4.64	6554
baum	4.63	6544
gebt	4.63	6543
funktionieren	4.63	6541
anscheinend	4.63	6532
lehrer	4.63	6528
hoffen	4.63	6526
bessere	4.63	6503
isst	4.63	6498
nachmittag	4.63	6492
nem	4.63	6491
risiko	4.63	6482
chuck	4.63	6479
knast	4.63	6476
entschuldigt	4.63	6467
gilt	4.63	6460
held	4.63	6458
daraus	4.63	6456
erstes	4.63	6444
fräulein	4.63	6438
rachel	4.63	6434
prima	4.63	6417
brauchte	4.63	6401
gewalt	4.63	6401
dean	4.63	6400
liebes	4.63	6399
schaffst	4.62	6397
nachdenken	4.62	6396
tor	4.62	6382
erfahrung	4.62	6381
pläne	4.62	6381
jagen	4.62	6380
katze	4.62	6377
runde	4.62	6377
deutsche	4.62	6370
schwanz	4.62	6369
taten	4.62	6365
lord	4.62	6360
dringend	4.62	6359
commander	4.62	6353
großvater	4.62	6351
sommer	4.62	6351
gezeigt	4.62	6347
hinterlassen	4.62	6347
gewissen	4.62	6346
getrunken	4.62	6343
wahre	4.62	6332
luke	4.62	6328
kunden	4.62	6326
kate	4.62	6318
zeugen	4.62	6316
geplant	4.62	6314
amanda	4.62	6306
erreicht	4.62	6303
stören	4.62	6302
stein	4.62	6301
atmen	4.62	6291
hose	4.62	6273
weiße	4.62	6272
sprichst	4.62	6271
größer	4.62	6270
schickt	4.62	6270
city	4.62	6265
prinz	4.62	6260
behandelt	4.62	6252
tote	4.61	6250
überlegen	4.61	6249
karten	4.61	6233
it	4.61	6233
d	4.61	6228
restaurant	4.61	6223
welchem	4.61	6222
roger	4.61	6221
natur	4.61	6219
carter	4.61	6213
emily	4.61	6207
mami	4.61	6206
verschwindet	4.61	6205
lautet	4.61	6200
streit	4.61	6196
küssen	4.61	6196
sprich	4.61	6192
längst	4.61	6189
fängt	4.61	6182
drüber	4.61	6179
gingen	4.61	6177
erlaubt	4.61	6177
einzigen	4.61	6156
bad	4.61	6155
schmeckt	4.61	6154
kugel	4.61	6146
normalerweise	4.61	6143
schwarzen	4.61	6141
rauf	4.61	6137
flug	4.61	6126
beruhigen	4.61	6122
walter	4.61	6118
halbe	4.60	6108
dan	4.60	6106
geschieht	4.60	6101
einiges	4.60	6100
entdeckt	4.60	6097
morgens	4.60	6094
schlechter	4.60	6092
vollkommen	4.60	6082
gelogen	4.60	6081
verfolgt	4.60	6078
college	4.60	6070
weiteren	4.60	6070
chris	4.60	6067
louis	4.60	6065
eh	4.60	6062
schwert	4.60	6060
hunde	4.60	6059
steigen	4.60	6057
verdammter	4.60	6057
dürfte	4.60	6051
riecht	4.60	6050
labor	4.60	6049
bat	4.60	6047
tim	4.60	6041
arthur	4.60	6041
mindestens	4.60	6041
fisch	4.60	6038
eurem	4.60	6037
füße	4.60	6035
stehst	4.60	6021
erschießen	4.60	6009
kuchen	4.60	6004
versuchte	4.60	6004
zustand	4.60	6003
wunsch	4.60	5993
gäste	4.60	5990
erwähnt	4.60	5988
farbe	4.60	5988
van	4.60	5986
einigen	4.60	5985
zufall	4.60	5983
garten	4.60	5983
junger	4.60	5983
autos	4.60	5981
abgesehen	4.60	5981
fair	4.60	5977
vertraut	4.59	5962
koffer	4.59	5956
hieß	4.59	5955
kurs	4.59	5950
wirkt	4.59	5950
idioten	4.59	5948
netter	4.59	5946
seitdem	4.59	5946
angegriffen	4.59	5945
geschichten	4.59	5943
wahnsinnig	4.59	5940
ähnlich	4.59	5939
lily	4.59	5937
aufgeben	4.59	5927
england	4.59	5919
entführt	4.59	5917
ms.	4.59	5915
mistkerl	4.59	5913
solchen	4.59	5903
ner	4.59	5901
geschossen	4.59	5901
lager	4.59	5900
besprechen	4.59	5897
reihe	4.59	5895
polizisten	4.59	5893
vogel	4.59	5892
legt	4.59	5875
strand	4.59	5873
amerikaner	4.59	5869
schwarz	4.59	5861
fern	4.59	5852
fick	4.59	5851
scherz	4.59	5844
san	4.59	5844
erzählte	4.59	5842
wichser	4.59	5836
jake	4.59	5835
langweilig	4.58	5820
womit	4.58	5817
geschäfte	4.58	5808
my	4.58	5807
kapiert	4.58	5806
nachher	4.58	5797
verlangt	4.58	5797
schlägt	4.58	5796
überzeugt	4.58	5788
irgendjemand	4.58	5785
rot	4.58	5784
soldat	4.58	5782
vorbereitet	4.58	5777
geschah	4.58	5771
reisen	4.58	5767
termin	4.58	5765
gang	4.58	5761
stehlen	4.58	5760
rechte	4.58	5760
rache	4.58	5751
bemerkt	4.58	5750
frankreich	4.58	5746
stört	4.58	5745
radio	4.58	5740
beruhige	4.58	5737
pferde	4.58	5731
vertrag	4.58	5730
arbeitest	4.58	5728
dienst	4.58	5727
zählt	4.58	5727
fragst	4.58	5723
wesen	4.58	5722
bürgermeister	4.58	5720
emma	4.58	5716
fluss	4.58	5711
woran	4.58	5711
geblieben	4.58	5711
durcheinander	4.58	5705
me	4.58	5702
ted	4.57	5700
nette	4.57	5690
test	4.57	5689
mister	4.57	5688
dadurch	4.57	5673
direktor	4.57	5671
wichtiger	4.57	5665
kevin	4.57	5662
scott	4.57	5658
karriere	4.57	5655
akte	4.57	5633
erinnerung	4.57	5621
großmutter	4.57	5603
erzähle	4.57	5600
lösen	4.57	5597
bravo	4.57	5590
griff	4.57	5585
verfolgen	4.57	5581
zweifel	4.57	5581
such	4.57	5579
sprache	4.57	5579
nerven	4.57	5577
officer	4.57	5576
andy	4.57	5575
langer	4.57	5575
ziehe	4.56	5563
entlassen	4.56	5562
zweimal	4.56	5559
abholen	4.56	5556
washington	4.56	5547
kollegen	4.56	5546
doc	4.56	5543
fass	4.56	5538
szene	4.56	5525
robin	4.56	5524
scheinen	4.56	5502
bösen	4.56	5500
schaffe	4.56	5490
pflicht	4.56	5489
wache	4.56	5485
neulich	4.56	5484
beeilen	4.56	5483
knie	4.56	5483
alice	4.56	5480
lauter	4.56	5471
spannende	4.56	5470
unschuldig	4.56	5469
folgt	4.56	5464
schutz	4.56	5464
weshalb	4.56	5463
geheiratet	4.56	5458
woanders	4.56	5450
wurdest	4.56	5449
kuss	4.56	5447
verhindern	4.55	5445
erklärung	4.55	5444
video	4.55	5444
rom	4.55	5441
klug	4.55	5435
kräfte	4.55	5432
verlangen	4.55	5428
außerhalb	4.55	5424
opa	4.55	5423
selbstverständlich	4.55	5421
aufstehen	4.55	5420
hassen	4.55	5417
pete	4.55	5416
gebrauchen	4.55	5414
geglaubt	4.55	5409
milch	4.55	5406
trink	4.55	5405
gefeuert	4.55	5404
erinnerungen	4.55	5399
müssten	4.55	5398
suchst	4.55	5395
fährst	4.55	5379
kochen	4.55	5378
schwach	4.55	5368
schreibt	4.55	5364
schulden	4.55	5344
hinein	4.55	5343
simon	4.55	5332
grenze	4.55	5327
braut	4.54	5319
gebraucht	4.54	5319
peinlich	4.54	5311
klappt	4.54	5302
geheimnisse	4.54	5301
joey	4.54	5299
aufmerksamkeit	4.54	5297
form	4.54	5293
umsonst	4.54	5283
kennenzulernen	4.54	5277
überlebt	4.54	5274
nirgendwo	4.54	5268
meilen	4.54	5260
einfacher	4.54	5260
blöde	4.54	5259
mond	4.54	5253
ergibt	4.54	5251
daten	4.54	5246
merken	4.54	5240
schande	4.54	5235
fuck	4.54	5233
fühlte	4.54	5231
jenny	4.54	5231
sieg	4.54	5231
satt	4.54	5229
blödsinn	4.54	5227
adam	4.54	5226
lisa	4.54	5226
pfund	4.54	5223
handeln	4.54	5222
lois	4.54	5221
enden	4.54	5221
warm	4.54	5215
raten	4.54	5212
übersetzung	4.54	5207
kunst	4.54	5207
kapitän	4.54	5200
desto	4.54	5200
einsatz	4.53	5197
schweigen	4.53	5195
krankheit	4.53	5193
toller	4.53	5189
schatten	4.53	5188
wachen	4.53	5187
tatsache	4.53	5181
eric	4.53	5179
stock	4.53	5178
chief	4.53	5176
hingehen	4.53	5172
verboten	4.53	5167
gäbe	4.53	5165
anzug	4.53	5163
leichen	4.53	5162
high	4.53	5155
beendet	4.53	5153
freitag	4.53	5148
million	4.53	5143
verflucht	4.53	5136
dunkel	4.53	5134
geb	4.53	5126
enttäuscht	4.53	5125
klopfen	4.53	5125
spuren	4.53	5124
dreck	4.53	5120
seiten	4.53	5118
mühe	4.53	5114
gezogen	4.53	5113
brian	4.53	5109
kontrollieren	4.53	5107
knochen	4.53	5104
schick	4.53	5102
getrennt	4.53	5101
programm	4.53	5099
grab	4.53	5097
ebenso	4.53	5095
trage	4.53	5095
nachbarn	4.53	5091
bieten	4.53	5090
bestes	4.53	5085
elizabeth	4.53	5084
fuhr	4.53	5082
verlässt	4.52	5077
freundlich	4.52	5073
dennoch	4.52	5072
rauchen	4.52	5072
dick	4.52	5066
stuhl	4.52	5062
dreh	4.52	5061
bester	4.52	5061
schicke	4.52	5059
vergeben	4.52	5058
ausgehen	4.52	5058
behandeln	4.52	5058
trotz	4.52	5054
gast	4.52	5053
ändert	4.52	5052
passierte	4.52	5052
toilette	4.52	5043
annehmen	4.52	5041
herzlichen	4.52	5039
hexe	4.52	5039
erwachsen	4.52	5037
jerry	4.52	5016
pistole	4.52	5014
saß	4.52	5013
dreht	4.52	5012
aussage	4.52	5010
liebte	4.52	5006
street	4.52	5006
genießen	4.52	5006
eifersüchtig	4.52	5002
derjenige	4.52	5001
teuer	4.52	4999
leo	4.52	4999
zähne	4.52	4991
beobachtet	4.52	4988
gentlemen	4.52	4986
wählen	4.52	4986
helft	4.52	4985
fliegt	4.52	4983
theater	4.52	4982
regen	4.52	4981
feinde	4.52	4981
william	4.52	4979
erlauben	4.52	4975
zulassen	4.52	4971
schnappen	4.51	4962
komplett	4.51	4962
panik	4.51	4961
flughafen	4.51	4960
bewusst	4.51	4958
deutschen	4.51	4958
voraus	4.51	4953
sterbe	4.51	4948
solltet	4.51	4941
begleiten	4.51	4940
einander	4.51	4935
fred	4.51	4935
erlebt	4.51	4934
weiterhin	4.51	4925
stärker	4.51	4922
fahrer	4.51	4921
konzentrieren	4.51	4919
streiten	4.51	4918
angeht	4.51	4917
selben	4.51	4914
star	4.51	4912
überzeugen	4.51	4906
alkohol	4.51	4903
übersetzt	4.51	4903
verrückte	4.51	4902
lch	4.51	4902
king	4.51	4902
begann	4.51	4898
angenommen	4.51	4897
weitermachen	4.51	4895
echter	4.51	4888
jackson	4.51	4876
post	4.51	4873
mitgenommen	4.51	4872
botschaft	4.51	4872
ideen	4.51	4870
fehlen	4.51	4868
aufgeregt	4.51	4868
selbstmord	4.51	4866
dumme	4.51	4866
zurückkommen	4.51	4859
irgendein	4.51	4858
magie	4.51	4855
phil	4.51	4855
schlage	4.51	4854
handelt	4.51	4853
treffe	4.50	4846
untersuchen	4.50	4846
flucht	4.50	4844
verliert	4.50	4841
irgendeine	4.50	4839
gegenteil	4.50	4837
betrifft	4.50	4837
scharf	4.50	4834
gehofft	4.50	4831
kennengelernt	4.50	4831
schlimmste	4.50	4824
projekt	4.50	4819
trottel	4.50	4819
immerhin	4.50	4813
mehrere	4.50	4811
erwarte	4.50	4809
mochte	4.50	4808
schwimmen	4.50	4805
zählen	4.50	4804
innerhalb	4.50	4801
matt	4.50	4801
blind	4.50	4799
schwestern	4.50	4797
code	4.50	4794
alan	4.50	4794
schlau	4.50	4792
absicht	4.50	4789
barry	4.50	4787
spielst	4.50	4782
zuletzt	4.50	4780
oliver	4.50	4779
art.	4.50	4779
englisch	4.50	4778
ohr	4.50	4773
verletzen	4.50	4772
song	4.50	4766
schüler	4.50	4763
schien	4.50	4762
gewinnt	4.50	4761
älter	4.50	4757
merkwürdig	4.50	4756
judy	4.50	4756
vermisse	4.50	4756
größe	4.50	4754
tritt	4.50	4751
trauen	4.50	4748
präsidenten	4.50	4746
trick	4.50	4745
harvey	4.50	4744
doug	4.49	4742
roten	4.49	4739
überlegt	4.49	4736
größten	4.49	4734
sonntag	4.49	4733
zwölf	4.49	4730
vorstellung	4.49	4728
schrieb	4.49	4723
reinkommen	4.49	4723
killer	4.49	4722
unterstützung	4.49	4721
antun	4.49	4721
rechnung	4.49	4719
dieselbe	4.49	4718
verändern	4.49	4711
möglicherweise	4.49	4709
definitiv	4.49	4707
locker	4.49	4705
ed	4.49	4703
vincent	4.49	4702
ums	4.49	4700
abends	4.49	4696
frisch	4.49	4694
kohle	4.49	4689
fing	4.49	4689
hure	4.49	4686
cousin	4.49	4685
familien	4.49	4685
einsam	4.49	4683
lebendig	4.49	4681
heiligen	4.49	4677
knapp	4.49	4675
ebenfalls	4.49	4672
überprüft	4.49	4671
artikel	4.49	4670
gesetzt	4.49	4669
jederzeit	4.49	4662
kompliziert	4.49	4661
spüren	4.49	4652
signal	4.49	4652
amy	4.49	4651
stich	4.49	4650
kino	4.49	4643
probieren	4.49	4642
tode	4.49	4640
wundervoll	4.49	4639
tanz	4.49	4638
geöffnet	4.49	4638
kerle	4.49	4635
begraben	4.48	4631
prozent	4.48	4629
stoppen	4.48	4626
hoheit	4.48	4622
riesen	4.48	4619
rote	4.48	4610
zugang	4.48	4610
liest	4.48	4602
vorn	4.48	4601
wichtige	4.48	4600
aufmachen	4.48	4596
kelly	4.48	4596
sexy	4.48	4595
erlaubnis	4.48	4592
grace	4.48	4591
big	4.48	4587
story	4.48	4583
madam	4.48	4581
leichter	4.48	4568
halben	4.48	4567
filme	4.48	4567
priester	4.48	4563
herauszufinden	4.48	4562
packen	4.48	4561
dritte	4.48	4559
inzwischen	4.48	4557
larry	4.48	4551
presse	4.48	4548
sitze	4.48	4548
machten	4.48	4547
geklaut	4.48	4546
helden	4.48	4543
susan	4.48	4541
geduld	4.48	4537
bühne	4.48	4537
reparieren	4.48	4535
hä	4.48	4531
usa	4.47	4525
gerechtigkeit	4.47	4524
fälle	4.47	4519
selten	4.47	4519
anrufe	4.47	4518
unterschreiben	4.47	4517
julia	4.47	4516
drücken	4.47	4513
mrs	4.47	4511
lügner	4.47	4508
endet	4.47	4503
dave	4.47	4502
medizin	4.47	4502
schreibe	4.47	4502
verhaften	4.47	4500
prozess	4.47	4499
samstag	4.47	4494
amen	4.47	4491
motor	4.47	4486
marie	4.47	4485
abhauen	4.47	4482
chaos	4.47	4482
schönheit	4.47	4482
beinahe	4.47	4471
lebst	4.47	4468
tolles	4.47	4466
anhalten	4.47	4466
fremden	4.47	4463
hof	4.47	4463
akzeptieren	4.47	4462
norden	4.47	4457
ärzte	4.47	4455
anziehen	4.47	4454
dingen	4.47	4454
umgehen	4.47	4453
bauch	4.47	4452
gesamte	4.47	4449
hübsche	4.47	4449
ertragen	4.47	4448
kiste	4.47	4445
brennt	4.47	4443
teile	4.47	4443
deckung	4.47	4439
landen	4.47	4433
berg	4.47	4430
straßen	4.47	4429
aufgenommen	4.47	4427
gerufen	4.47	4427
untersuchung	4.46	4422
alarm	4.46	4422
blieb	4.46	4419
vertraue	4.46	4410
extra	4.46	4409
entspann	4.46	4409
beobachten	4.46	4408
eindruck	4.46	4406
tschüs	4.46	4402
babys	4.46	4399
wehtun	4.46	4396
zog	4.46	4392
iss	4.46	4392
herrgott	4.46	4388
echten	4.46	4385
springen	4.46	4381
nackt	4.46	4377
existiert	4.46	4375
befreien	4.46	4375
gerät	4.46	4375
montag	4.46	4364
gezwungen	4.46	4364
perfekte	4.46	4364
erzählst	4.46	4363
bastard	4.46	4362
interessieren	4.46	4357
schlechten	4.46	4355
hank	4.46	4355
steigt	4.46	4354
st.	4.46	4353
on	4.46	4352
carl	4.46	4341
gekriegt	4.46	4340
fliehen	4.46	4340
trug	4.46	4335
freundschaft	4.46	4334
rate	4.46	4331
papiere	4.46	4326
abgeschlossen	4.45	4322
schnauze	4.45	4320
beruf	4.45	4318
gebiet	4.45	4315
jeff	4.45	4312
jedoch	4.45	4312
beten	4.45	4308
verbunden	4.45	4307
sprachen	4.45	4305
verräter	4.45	4304
wichtigste	4.45	4303
prost	4.45	4302
brust	4.45	4296
aufgehört	4.45	4293
kleider	4.45	4292
jacke	4.45	4290
bestellt	4.45	4287
herkommen	4.45	4283
wild	4.45	4282
nenne	4.45	4282
angesehen	4.45	4281
zuhören	4.45	4278
trennen	4.45	4272
schlafzimmer	4.45	4271
vorschlag	4.45	4268
meins	4.45	4266
gift	4.45	4264
ton	4.45	4264
vermissen	4.45	4258
angekommen	4.45	4258
beantworten	4.45	4255
deutlich	4.45	4253
träumen	4.45	4252
verwirrt	4.45	4251
akten	4.45	4250
riskieren	4.45	4246
b	4.45	4236
victor	4.45	4234
find	4.45	4232
erkannt	4.45	4227
beerdigung	4.45	4227
müll	4.44	4223
weisst	4.44	4222
möge	4.44	4222
stellte	4.44	4221
mitte	4.44	4219
erleben	4.44	4217
geburt	4.44	4213
decke	4.44	4213
ch00ffff	4.44	4211
wege	4.44	4207
schritte	4.44	4205
gibts	4.44	4201
gemeldet	4.44	4199
hilfst	4.44	4197
mittagessen	4.44	4195
weint	4.44	4193
vernichten	4.44	4192
rock	4.44	4190
chicago	4.44	4189
ellen	4.44	4189
crew	4.44	4184
roy	4.44	4181
türen	4.44	4179
gewehr	4.44	4179
elena	4.44	4177
arbeitete	4.44	4174
spiegel	4.44	4172
hauen	4.44	4171
geraten	4.44	4168
dritten	4.44	4167
ross	4.44	4166
julie	4.44	4163
wetter	4.44	4160
schwul	4.44	4159
regel	4.44	4158
befindet	4.44	4156
einheit	4.44	4151
german	4.44	4151
armer	4.44	4149
gucken	4.44	4149
anstatt	4.44	4149
champagner	4.44	4146
gründe	4.44	4146
strafe	4.44	4145
smith	4.44	4144
öfter	4.44	4140
anne	4.44	4140
zelle	4.44	4139
langen	4.44	4136
altes	4.44	4133
ruiniert	4.44	4133
jonathan	4.44	4132
kleidung	4.44	4131
gras	4.43	4130
kenn	4.43	4130
agenten	4.43	4126
